,temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),shortwave_radiation_sum (MJ/m²),rain_sum (mm),snowfall_sum (cm),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),et0_fao_evapotranspiration (mm),elevation,daysince,sinday,cosday,sindmo,cosdmo,year,sinrise,cosrise,sinset,cosset,city_b,city_le,city_lh,city_p,city_q,city_sa,city_si,city_su,city_t,city_u
10051,18.2,11.0,20.8,11.1,13.54,22.3,0.0,4.1,33.1,182.0,2.48,2678,813,0.9884683243281084,0.15142777750459638,0.9189578116202305,0.394355855113319,2020,0.8503522249955628,0.5262139236518696,-0.8681988144891424,-0.4962165036752081,0,0,0,0,0,0,0,0,1,0
10052,18.2,10.7,19.6,10.4,13.34,42.7,0.0,4.7,31.7,166.0,2.46,2678,814,0.9987165071710528,-0.050649168838713156,0.92548719916356,0.3787788856105749,2020,0.8503522249955628,0.5262139236518696,-0.8681988144891424,-0.4962165036752081,0,0,0,0,0,0,0,0,1,0
10053,18.3,12.2,19.6,12.1,12.8,24.1,0.0,5.4,33.5,229.0,2.38,2678,815,0.9680771188662062,-0.2506525322587132,0.9317525684566682,0.36309386000647514,2020,0.8503522249955628,0.5262139236518696,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,1,0
10054,19.4,12.4,22.9,12.5,19.67,10.8,0.0,5.1,39.6,238.0,3.53,2678,816,0.8978045395707486,-0.4403941515576203,0.9377521321470802,0.34730525284482094,2020,0.8503522249955628,0.5262139236518696,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,1,0
10055,18.4,12.3,21.5,12.6,16.45,25.8,0.0,6.1,41.0,252.0,2.95,2678,817,0.7907757369377131,-0.6121059825476441,0.9434841787099799,0.3314175682186365,2020,0.8503522249955628,0.5262139236518696,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,1,0
10056,18.1,11.1,20.5,10.7,21.01,10.2,0.0,4.5,36.0,336.0,3.71,2678,818,0.6513724827222247,-0.7587581226927888,0.9489470729364693,0.3154353384852546,2020,0.8480480961564261,0.5299192642332049,-0.8638355052043956,-0.5037739770455264,0,0,0,0,0,0,0,0,1,0
10057,18.0,11.4,19.3,11.3,13.45,26.5,0.0,4.3,36.4,144.03314001657,2.5,2678,819,0.48530196253109087,-0.8743466161445766,0.9541392564000486,0.2993631229733589,2020,0.8480480961564261,0.5299192642332049,-0.8638355052043956,-0.5037739770455264,0,0,0,0,0,0,0,0,1,0
10058,19.2,12.0,20.6,12.1,14.38,36.3,0.0,5.9,40.3,197.0,2.65,2678,820,0.29936312297337636,-0.954139256400043,0.9590592479012018,0.28320550668230504,2020,0.8480480961564261,0.5299192642332049,-0.8616291604415258,-0.5075383629607041,0,0,0,0,0,0,0,0,1,0
10059,17.9,11.9,18.8,11.8,8.46,37.6,0.0,5.0,27.7,179.0,1.65,2678,820,0.29936312297337636,-0.954139256400043,0.9590592479012018,0.28320550668230504,2020,0.8480480961564261,0.5299192642332049,-0.8616291604415258,-0.5075383629607041,0,0,0,0,0,0,0,0,1,0
10060,17.5,11.6,18.7,11.4,6.41,29.0,0.0,5.1,24.1,189.0,1.3,2678,821,0.10116832198745938,-0.9948693233918924,0.9637056438899406,0.2669670989741527,2020,0.8480480961564261,0.5299192642332049,-0.8616291604415258,-0.5075383629607041,0,0,0,0,0,0,0,0,1,0
10061,18.6,12.0,19.7,12.2,10.78,25.4,0.0,3.3,32.8,188.0,2.12,2678,822,-0.10116832198742526,-0.9948693233918958,0.9680771188662045,0.25065253225872,2020,0.8480480961564261,0.5299192642332049,-0.8594064115014529,-0.5112930860770518,0,0,0,0,0,0,0,0,1,0
10062,18.5,11.1,21.5,11.1,16.28,34.4,0.0,5.8,40.0,195.0,2.96,2678,823,-0.29936312297334366,-0.9541392564000534,0.9721724257579903,0.23426646067208337,2020,0.8457278217039733,0.5336145159156114,-0.8594064115014529,-0.5112930860770518,0,0,0,0,0,0,0,0,1,0
10063,16.7,11.1,17.7,11.1,9.22,17.5,0.0,6.4,33.5,198.0,1.71,2678,824,-0.4853019625310609,-0.8743466161445933,0.975990396277115,0.21781355874885283,2020,0.8457278217039733,0.5336145159156114,-0.8571673007021121,-0.5150380749100544,0,0,0,0,0,0,0,0,1,0
10064,18.1,10.5,21.4,10.4,16.25,27.7,0.0,5.5,32.4,167.0,2.91,2678,825,-0.6513724827222203,-0.7587581226927926,0.9795299412524946,0.2012985200886597,2020,0.8457278217039733,0.5336145159156114,-0.8571673007021121,-0.5150380749100544,0,0,0,0,0,0,0,0,1,0
10065,17.0,11.9,18.2,12.1,9.31,29.3,0.0,4.7,27.7,127.0,1.74,2678,826,-0.7907757369376921,-0.6121059825476712,0.982790050940858,0.18472605601718903,2020,0.8457278217039733,0.5336145159156114,-0.8571673007021121,-0.5150380749100544,0,0,0,0,0,0,0,0,1,0
10066,17.8,11.8,18.6,12.0,7.93,24.9,0.0,4.2,31.0,26.0,1.61,2678,827,-0.8978045395707335,-0.4403941515576511,0.9857697953148035,0.16810089424214972,2020,0.8457278217039733,0.5336145159156114,-0.8549118706729466,-0.5187732581605214,0,0,0,0,0,0,0,0,1,0
10067,18.6,10.2,20.6,9.6,14.54,15.7,0.0,3.8,36.7,1.0,2.7,2678,828,-0.9680771188661976,-0.2506525322587464,0.9884683243281112,0.15142777750457828,2020,0.8433914458128856,0.5372996083468239,-0.8549118706729466,-0.5187732581605214,0,0,0,0,0,0,0,0,1,0
10068,19.4,10.3,21.1,9.8,19.52,21.2,0.0,4.3,37.1,98.0,3.49,2678,829,-0.9987165071710525,-0.050649168838719026,0.9908848681582388,0.13471146222586092,2020,0.8433914458128856,0.5372996083468239,-0.8526401643540924,-0.5224985647159486,0,0,0,0,0,0,0,0,1,0
10069,18.8,9.9,21.2,9.2,20.35,8.0,0.0,5.1,27.7,126.0,3.74,2678,830,-0.9884683243281136,0.1514277775045625,0.9930187374259336,0.11795671715084602,2020,0.8433914458128856,0.5372996083468239,-0.8526401643540924,-0.5224985647159486,0,0,0,0,0,0,0,0,1,0
10070,18.8,11.7,21.6,11.5,15.71,22.9,0.0,6.8,34.6,166.0,2.89,2678,831,-0.9377521321470882,0.3473052528447993,0.9948693233918949,0.10116832198743403,2020,0.8433914458128856,0.5372996083468239,-0.8526401643540924,-0.5224985647159486,0,0,0,0,0,0,0,0,1,0
10071,19.4,10.2,20.6,9.6,12.6,35.3,0.0,6.1,32.4,144.0,2.36,2678,832,-0.848644257494752,0.5289640103269607,0.996436098130433,0.08435106604304503,2020,0.8433914458128856,0.5372996083468239,-0.8503522249955627,-0.5262139236518698,0,0,0,0,0,0,0,0,1,0
10072,18.3,11.8,20.0,11.7,9.4,14.2,0.0,4.8,22.7,44.0,1.86,2678,833,-0.7247927872291269,0.6889669190756793,0.9977186146800707,0.06750974685836555,2020,0.8433914458128856,0.5372996083468239,-0.8503522249955627,-0.5262139236518698,0,0,0,0,0,0,0,0,1,0
10073,18.3,11.6,20.0,11.7,8.02,13.9,0.0,4.4,27.4,49.0,1.59,2678,834,-0.5712682150948071,0.8207634412072661,0.9987165071710528,0.05064916883871303,2020,0.8433914458128856,0.5372996083468239,-0.8503522249955627,-0.5262139236518698,0,0,0,0,0,0,0,0,1,0
10074,18.2,10.3,19.8,9.9,11.51,20.5,0.0,4.4,26.3,169.0,2.22,2678,835,-0.39435585511334253,0.9189578116202204,0.999429490929718,0.03377414188347033,2020,0.8410390129643924,0.540974471367994,-0.848048096156426,-0.529919264233205,0,0,0,0,0,0,0,0,1,0
10075,17.8,11.0,18.6,10.9,13.11,12.4,0.0,4.1,27.7,185.0,2.41,2678,836,-0.20129852008866564,0.9795299412524934,0.9998573625597098,0.016889480013929797,2020,0.8410390129643924,0.540974471367994,-0.848048096156426,-0.529919264233205,0,0,0,0,0,0,0,0,1,0
10076,19.8,10.2,23.4,9.9,20.18,20.4,0.0,4.3,34.6,99.0,3.68,2678,837,-1.371852007299671e-14,1.0,1.0,5.51091059616309e-16,2020,0.8410390129643924,0.540974471367994,-0.848048096156426,-0.529919264233205,0,0,0,0,0,0,0,0,1,0
10077,17.5,10.8,18.4,10.7,7.52,9.9,0.0,4.3,21.6,104.0,1.49,2678,838,0.20129852008863877,0.9795299412524989,0.9998573625597098,-0.016889480013930473,2020,0.8410390129643924,0.540974471367994,-0.8457278217039733,-0.5336145159156114,0,0,0,0,0,0,0,0,1,0
10078,19.2,11.4,20.9,11.4,12.38,9.7,0.0,5.2,34.6,141.0,2.27,2678,839,0.3943558551132912,0.9189578116202424,0.9994294909297181,-0.03377414188346746,2020,0.8410390129643924,0.540974471367994,-0.8457278217039733,-0.5336145159156114,0,0,0,0,0,0,0,0,1,0
10079,19.1,10.2,20.5,9.6,15.53,12.9,0.0,6.2,31.3,139.0,2.8,2678,840,0.5712682150947845,0.8207634412072817,0.9987165071710528,-0.050649168838713704,2020,0.8410390129643924,0.540974471367994,-0.8457278217039733,-0.5336145159156114,0,0,0,0,0,0,0,0,1,0
10080,20.0,10.4,23.6,9.8,17.35,27.8,0.0,4.2,36.7,77.0,3.09,2678,841,0.724792787229108,0.6889669190756992,0.9977186146800708,-0.06750974685836444,2020,0.8410390129643924,0.540974471367994,-0.8433914458128855,-0.5372996083468242,0,0,0,0,0,0,0,0,1,0
10081,16.8,11.3,17.9,11.1,5.55,40.2,0.0,3.3,19.8,65.0,1.17,2678,842,0.8486442574947375,0.528964010326984,0.9964360981304331,-0.08435106604304393,2020,0.8410390129643924,0.540974471367994,-0.8433914458128855,-0.5372996083468242,0,0,0,0,0,0,0,0,1,0
10082,19.8,12.2,21.0,12.3,16.2,38.0,0.0,6.2,39.2,146.0,2.94,2678,843,0.9377521321470788,0.34730525284482505,0.994869323391895,-0.10116832198743293,2020,0.8410390129643924,0.540974471367994,-0.8433914458128855,-0.5372996083468242,0,0,0,0,0,0,0,0,1,0
10083,20.2,11.3,24.1,11.2,14.41,22.7,0.0,4.7,39.2,125.0,2.67,2678,844,0.9884683243281094,0.1514277775045896,0.9930187374259335,-0.11795671715084668,2020,0.8386705679454239,0.5446390350150272,-0.8433914458128855,-0.5372996083468242,0,0,0,0,0,0,0,0,1,0
10084,20.3,10.9,22.5,10.6,10.78,21.1,0.0,4.6,27.7,148.0,2.08,2678,845,0.9987165071710539,-0.050649168838691624,0.9908848681582391,-0.13471146222585983,2020,0.8386705679454239,0.5446390350150272,-0.8410390129643924,-0.540974471367994,0,0,0,0,0,0,0,0,1,0
10085,17.5,11.1,18.9,10.9,3.16,67.0,0.0,3.0,18.4,63.0,0.77,2678,846,0.9680771188662116,-0.25065253225869233,0.9884683243281116,-0.15142777750457542,2020,0.8386705679454239,0.5446390350150272,-0.8410390129643924,-0.540974471367994,0,0,0,0,0,0,0,0,1,0
10086,20.2,10.9,23.4,10.7,18.05,22.9,0.0,4.4,39.6,83.0,3.29,2678,847,0.8978045395707455,-0.44039415155762646,0.9857697953148037,-0.16810089424214864,2020,0.8386705679454239,0.5446390350150272,-0.8410390129643924,-0.540974471367994,0,0,0,0,0,0,0,0,1,0
10087,17.7,12.4,19.1,12.4,7.81,15.3,0.0,4.6,25.6,27.0,1.57,2678,848,0.7907757369377089,-0.6121059825476496,0.9827900509408579,-0.1847260560171897,2020,0.8386705679454239,0.5446390350150272,-0.8410390129643924,-0.540974471367994,0,0,0,0,0,0,0,0,1,0
10088,18.7,12.4,20.4,12.6,14.02,12.3,0.0,4.2,31.3,47.0,2.67,2678,849,0.651372482722241,-0.7587581226927748,0.9795299412524948,-0.20129852008865864,2020,0.8386705679454239,0.5446390350150272,-0.8386705679454242,-0.544639035015027,0,0,0,0,0,0,0,0,1,0
10089,17.9,11.9,20.7,11.6,16.29,17.4,0.0,5.5,36.7,47.0,3.0,2678,850,0.48530196253110974,-0.8743466161445662,0.9759903962771157,-0.21781355874885003,2020,0.8386705679454239,0.5446390350150272,-0.8386705679454242,-0.544639035015027,0,0,0,0,0,0,0,0,1,0
10090,19.6,12.7,23.2,12.6,13.55,29.8,0.0,5.0,36.4,83.0,2.59,2678,851,0.2993631229733427,-0.9541392564000536,0.9721724257579906,-0.2342664606720823,2020,0.8386705679454239,0.5446390350150272,-0.8386705679454242,-0.544639035015027,0,0,0,0,0,0,0,0,1,0
10091,18.8,11.4,21.1,11.2,14.11,29.0,0.0,3.9,33.8,85.0,2.64,2678,852,0.10116832198742429,-0.9948693233918959,0.9680771188662043,-0.2506525322587206,2020,0.8386705679454239,0.5446390350150272,-0.8386705679454242,-0.544639035015027,0,0,0,0,0,0,0,0,1,0
10092,19.0,11.3,20.6,10.9,6.65,21.6,0.0,4.3,28.1,144.03314001657,1.39,2678,853,-0.10116832198743209,-0.9948693233918952,0.9637056438899413,-0.26696709897414994,2020,0.8386705679454239,0.5446390350150272,-0.8386705679454242,-0.544639035015027,0,0,0,0,0,0,0,0,1,0
10093,18.0,11.4,18.7,11.4,9.01,27.2,0.0,4.3,26.3,201.0,1.82,2678,854,-0.2993631229733773,-0.9541392564000428,0.9590592479012021,-0.283205506682304,2020,0.8386705679454239,0.5446390350150272,-0.8386705679454242,-0.544639035015027,0,0,0,0,0,0,0,0,1,0
10094,18.5,9.9,21.0,9.5,20.79,6.7,0.0,4.9,31.0,191.0,3.62,2678,855,-0.48530196253109176,-0.8743466161445762,0.9541392564000489,-0.2993631229733578,2020,0.8386705679454239,0.5446390350150272,-0.8362861558477592,-0.5482932295199142,0,0,0,0,0,0,0,0,1,0
10095,17.3,10.7,18.8,10.7,16.25,16.2,0.0,4.1,27.4,168.0,2.83,2678,856,-0.6513724827222255,-0.7587581226927882,0.9489470729364691,-0.31543533848525523,2020,0.8386705679454239,0.5446390350150272,-0.8362861558477592,-0.5482932295199142,0,0,0,0,0,0,0,0,1,0
10096,18.5,12.8,20.4,13.1,12.38,28.4,0.0,3.5,29.2,144.03314001657,2.31,2678,857,-0.7907757369376963,-0.6121059825476658,0.9434841787099809,-0.33141756821863383,2020,0.8386705679454239,0.5446390350150272,-0.8362861558477592,-0.5482932295199142,0,0,0,0,0,0,0,0,1,0
10097,18.7,11.8,20.3,11.8,15.33,8.7,0.0,3.8,29.9,144.03314001657,2.82,2678,858,-0.897804539570749,-0.4403941515576194,0.9377521321470806,-0.34730525284481994,2020,0.8386705679454239,0.5446390350150272,-0.8362861558477592,-0.5482932295199142,0,0,0,0,0,0,0,0,1,0
10098,18.9,12.7,21.4,13.1,11.3,33.6,0.0,3.7,30.6,297.0,2.17,2678,859,-0.9680771188662064,-0.25065253225871226,0.9317525684566687,-0.36309386000647415,2020,0.8386705679454239,0.5446390350150272,-0.8362861558477592,-0.5482932295199142,0,0,0,0,0,0,0,0,1,0
10099,17.0,12.1,17.9,12.2,3.64,50.8,0.0,5.0,24.5,5.0,0.85,2678,860,-0.9987165071710529,-0.05064916883871217,0.9254871991635598,-0.37877888561057554,2020,0.8386705679454239,0.5446390350150272,-0.8362861558477592,-0.5482932295199142,0,0,0,0,0,0,0,0,1,0
10100,19.7,11.4,23.2,11.3,19.82,28.3,0.0,3.9,35.6,43.0,3.63,2678,861,-0.9884683243281125,0.15142777750456926,0.9189578116202316,-0.3943558551133164,2020,0.8386705679454239,0.5446390350150272,-0.8362861558477592,-0.5482932295199142,0,0,0,0,0,0,0,0,1,0
10101,18.1,11.4,20.0,11.4,13.65,14.0,0.0,3.7,29.5,144.03314001657,2.47,2678,862,-0.937752132147076,0.3473052528448324,0.9121662684969336,-0.40982032479658687,2020,0.8386705679454239,0.5446390350150272,-0.8362861558477592,-0.5482932295199142,0,0,0,0,0,0,0,0,1,0
10102,18.9,11.3,20.0,11.1,14.3,11.2,0.0,4.5,27.0,121.0,2.62,2678,863,-0.8486442574947484,0.5289640103269666,0.9051145072503215,-0.42516788303564,2020,0.8386705679454239,0.5446390350150272,-0.8338858220671681,-0.5519369853120584,0,0,0,0,0,0,0,0,1,0
10103,18.8,10.8,21.0,10.7,17.61,17.0,0.0,4.4,28.1,126.0,3.15,2678,864,-0.7247927872291221,0.6889669190756843,0.897804539570742,-0.44039415155763356,2020,0.8410390129643924,0.540974471367994,-0.8338858220671681,-0.5519369853120584,0,0,0,0,0,0,0,0,1,0
10104,16.8,12.8,18.0,13.0,6.22,14.4,0.0,3.4,18.4,144.03314001657,1.26,2678,865,-0.5712682150947781,0.8207634412072862,0.8902384508083512,-0.45549478669063476,2020,0.8410390129643924,0.540974471367994,-0.8338858220671681,-0.5519369853120584,0,0,0,0,0,0,0,0,1,0
10105,18.5,11.1,20.8,10.8,15.03,9.5,0.0,3.1,30.6,68.0,2.76,2678,866,-0.3943558551133101,0.9189578116202343,0.8824183993782188,-0.4704654806027563,2020,0.8410390129643924,0.540974471367994,-0.8338858220671681,-0.5519369853120584,0,0,0,0,0,0,0,0,1,0
10106,19.4,12.4,20.0,12.5,10.73,12.2,0.0,4.9,29.2,29.0,2.12,2678,867,-0.20129852008865892,0.9795299412524947,0.8743466161445826,-0.48530196253108004,2020,0.8410390129643924,0.540974471367994,-0.8338858220671681,-0.5519369853120584,0,0,0,0,0,0,0,0,1,0
10107,19.2,11.4,21.2,11.1,18.39,23.2,0.0,4.4,26.6,57.0,3.37,2678,868,-6.858022075225178e-15,1.0,0.8660254037844393,-0.499999999999999,2020,0.8410390129643924,0.540974471367994,-0.8338858220671681,-0.5519369853120584,0,0,0,0,0,0,0,0,1,0
10108,19.9,12.1,22.3,12.4,12.25,27.1,0.0,4.7,29.2,67.0,2.34,2678,869,0.20129852008867333,0.9795299412524918,0.8574571361306508,-0.5145554000286292,2020,0.8410390129643924,0.540974471367994,-0.8338858220671681,-0.5519369853120584,0,0,0,0,0,0,0,0,1,0
10109,19.0,11.7,20.7,11.6,11.76,21.2,0.0,3.9,27.4,80.0,2.19,2678,870,0.39435585511332366,0.9189578116202285,0.8486442574947507,-0.5289640103269628,2020,0.8410390129643924,0.540974471367994,-0.8338858220671681,-0.5519369853120584,0,0,0,0,0,0,0,0,1,0
10110,18.9,11.4,20.9,11.5,17.04,15.8,0.0,6.2,28.4,156.0,3.06,2678,871,0.5712682150947902,0.8207634412072777,0.8395892819696397,-0.5432217204804176,2020,0.8410390129643924,0.540974471367994,-0.8338858220671681,-0.5519369853120584,0,0,0,0,0,0,0,0,1,0
10111,17.4,11.3,18.0,11.6,5.2,17.3,0.0,3.3,19.1,144.03314001657,1.12,2678,872,0.7247927872291127,0.6889669190756942,0.8302947927123772,-0.5573244631224352,2020,0.8410390129643924,0.540974471367994,-0.8338858220671681,-0.5519369853120584,0,0,0,0,0,0,0,0,1,0
10112,17.9,12.4,19.6,12.6,13.58,42.6,0.0,4.0,29.5,354.0,2.46,2678,873,0.8486442574947561,0.5289640103269541,0.8207634412072762,-0.5712682150947924,2020,0.8433914458128856,0.5372996083468239,-0.8338858220671681,-0.5519369853120584,0,0,0,0,0,0,0,0,1,0
10113,17.5,12.3,18.9,12.4,6.6,46.4,0.0,3.2,21.2,144.03314001657,1.35,2678,874,0.9377521321470811,0.3473052528448186,0.8109979465095011,-0.5850489985953078,2020,0.8433914458128856,0.5372996083468239,-0.8338858220671681,-0.5519369853120584,0,0,0,0,0,0,0,0,1,0
10114,19.8,11.5,22.2,11.7,16.75,15.0,0.0,6.9,37.1,148.0,2.96,2678,875,0.9884683243281105,0.1514277775045828,0.8010010944693856,-0.5986628823126137,2020,0.8433914458128856,0.5372996083468239,-0.8338858220671681,-0.5519369853120584,0,0,0,0,0,0,0,0,1,0
10115,17.7,10.6,20.6,10.3,16.03,17.2,0.0,4.7,32.0,145.0,2.81,2678,876,0.9987165071710521,-0.05064916883872686,0.7907757369376985,-0.6121059825476628,2020,0.8433914458128856,0.5372996083468239,-0.8362861558477592,-0.5482932295199142,0,0,0,0,0,0,0,0,1,0
10116,17.3,10.0,19.1,9.6,13.6,20.6,0.0,3.4,37.4,124.0,2.47,2678,877,0.9680771188662027,-0.25065253225872647,0.7803247909520918,-0.6253744643216368,2020,0.8433914458128856,0.5372996083468239,-0.8362861558477592,-0.5482932295199142,0,0,0,0,0,0,0,0,1,0
10117,18.7,11.4,20.3,11.6,9.51,37.7,0.0,6.3,37.1,208.0,1.8,2678,878,0.8978045395707425,-0.4403941515576326,0.7696512379049324,-0.6384645424699834,2020,0.8433914458128856,0.5372996083468239,-0.8362861558477592,-0.5482932295199142,0,0,0,0,0,0,0,0,1,0
10118,17.2,12.1,18.7,12.1,7.7,37.0,0.0,4.4,23.4,62.0,1.49,2678,879,0.7907757369377046,-0.612105982547655,0.7587581226927922,-0.6513724827222207,2020,0.8457278217039733,0.5336145159156114,-0.8362861558477592,-0.5482932295199142,0,0,0,0,0,0,0,0,1,0
10119,17.7,11.8,19.1,11.7,11.9,18.5,0.0,3.7,30.2,138.0,2.22,2678,880,0.6513724827222143,-0.7587581226927977,0.7476485528478092,-0.6640946027672388,2020,0.8457278217039733,0.5336145159156114,-0.8362861558477592,-0.5482932295199142,0,0,0,0,0,0,0,0,1,0
10120,18.8,11.4,20.6,11.4,8.15,18.2,0.0,5.6,31.0,144.0,1.61,2678,880,0.6513724827222143,-0.7587581226927977,0.7476485528478092,-0.6640946027672388,2020,0.8457278217039733,0.5336145159156114,-0.8362861558477592,-0.5482932295199142,0,0,0,0,0,0,0,0,1,0
10121,18.3,11.2,20.2,11.2,16.25,12.6,0.0,4.2,33.5,108.0,2.88,2678,881,0.4853019625310789,-0.8743466161445833,0.7363256976511976,-0.676627273303757,2020,0.8457278217039733,0.5336145159156114,-0.8362861558477592,-0.5482932295199142,0,0,0,0,0,0,0,0,1,0
10122,15.2,11.5,16.1,11.1,7.49,16.7,0.0,3.1,19.8,81.0,1.44,2678,882,0.2993631229733633,-0.9541392564000472,0.7247927872291202,-0.6889669190756862,2020,0.8457278217039733,0.5336145159156114,-0.8362861558477592,-0.5482932295199142,0,0,0,0,0,0,0,0,1,0
10123,16.8,10.7,18.0,10.6,11.01,19.4,0.0,4.9,32.8,170.0,1.97,2678,883,0.10116832198744573,-0.9948693233918938,0.713053111631222,-0.701110019892051,2020,0.8480480961564261,0.5299192642332049,-0.8362861558477592,-0.5482932295199142,0,0,0,0,0,0,0,0,1,0
10124,19.0,11.8,21.1,11.9,10.53,28.7,0.0,3.1,30.6,132.0,1.99,2678,884,-0.10116832198743891,-0.9948693233918945,0.701110019892053,-0.7130531116312199,2020,0.8480480961564261,0.5299192642332049,-0.8386705679454242,-0.544639035015027,0,0,0,0,0,0,0,0,1,0
10125,19.7,11.6,22.9,11.5,15.58,18.1,0.0,4.5,36.7,70.0,2.78,2678,885,-0.29936312297335677,-0.9541392564000493,0.6889669190756871,-0.7247927872291194,2020,0.8480480961564261,0.5299192642332049,-0.8386705679454242,-0.544639035015027,0,0,0,0,0,0,0,0,1,0
10126,17.6,11.5,18.4,11.4,7.46,16.9,0.0,4.4,22.3,144.03314001657,1.44,2678,886,-0.4853019625310729,-0.8743466161445866,0.6766272733037579,-0.7363256976511968,2020,0.8480480961564261,0.5299192642332049,-0.8386705679454242,-0.544639035015027,0,0,0,0,0,0,0,0,1,0
10127,18.7,10.9,21.2,10.5,13.01,13.2,0.0,3.3,31.7,105.0,2.37,2678,887,-0.6513724827222306,-0.7587581226927836,0.6640946027672383,-0.7476485528478096,2020,0.8480480961564261,0.5299192642332049,-0.8386705679454242,-0.544639035015027,0,0,0,0,0,0,0,0,1,0
10128,17.9,11.1,18.4,11.1,7.14,29.6,0.0,4.0,25.2,139.0,1.45,2678,888,-0.7907757369377004,-0.6121059825476605,0.6513724827222229,-0.7587581226927903,2020,0.8503522249955628,0.5262139236518696,-0.8386705679454242,-0.544639035015027,0,0,0,0,0,0,0,0,1,0
10129,17.6,10.8,19.2,10.6,11.33,18.7,0.0,5.0,27.7,49.0,2.09,2678,889,-0.8978045395707395,-0.4403941515576388,0.6384645424699843,-0.7696512379049316,2020,0.8503522249955628,0.5262139236518696,-0.8386705679454242,-0.544639035015027,0,0,0,0,0,0,0,0,1,0
10130,15.9,11.3,16.8,11.0,2.89,54.9,0.0,4.1,24.5,144.03314001657,0.72,2678,890,-0.9680771188662011,-0.25065253225873313,0.6253744643216377,-0.7803247909520912,2020,0.8503522249955628,0.5262139236518696,-0.8410390129643924,-0.540974471367994,0,0,0,0,0,0,0,0,1,0
10131,17.2,10.4,18.8,10.1,11.2,8.7,0.0,3.4,27.0,43.0,2.11,2678,891,-0.9987165071710532,-0.05064916883870532,0.6121059825476624,-0.790775736937699,2020,0.8503522249955628,0.5262139236518696,-0.8410390129643924,-0.540974471367994,0,0,0,0,0,0,0,0,1,0
10132,18.7,9.6,22.1,9.4,12.73,17.6,0.0,3.4,30.2,144.03314001657,2.3,2678,892,-0.9884683243281115,0.15142777750457603,0.598662882312616,-0.8010010944693838,2020,0.8526401643540922,0.5224985647159489,-0.8410390129643924,-0.540974471367994,0,0,0,0,0,0,0,0,1,0
10133,18.7,11.5,20.6,11.5,14.35,26.6,0.0,5.6,35.6,105.0,2.58,2678,893,-0.9377521321470834,0.3473052528448122,0.5850489985953087,-0.8109979465095004,2020,0.8526401643540922,0.5224985647159489,-0.8410390129643924,-0.540974471367994,0,0,0,0,0,0,0,0,1,0
10134,17.4,12.5,19.1,12.7,7.66,47.9,0.0,3.8,27.0,314.0,1.5,2678,894,-0.8486442574947598,0.5289640103269483,0.5712682150947934,-0.8207634412072755,2020,0.8526401643540922,0.5224985647159489,-0.8410390129643924,-0.540974471367994,0,0,0,0,0,0,0,0,1,0
10135,16.3,11.6,17.2,11.6,3.92,65.7,0.0,4.2,21.6,35.0,0.9,2678,895,-0.7247927872291174,0.6889669190756893,0.5573244631224361,-0.8302947927123765,2020,0.8526401643540922,0.5224985647159489,-0.8410390129643924,-0.540974471367994,0,0,0,0,0,0,0,0,1,0
10136,15.7,11.4,16.2,11.3,4.37,49.6,0.0,3.3,23.8,104.0,0.94,2678,896,-0.5712682150947959,0.8207634412072738,0.5432217204804186,-0.839589281969639,2020,0.8526401643540922,0.5224985647159489,-0.8433914458128855,-0.5372996083468242,0,0,0,0,0,0,0,0,1,0
10137,18.3,10.0,20.8,9.4,15.3,12.8,0.0,4.6,30.2,124.0,2.71,2678,897,-0.39435585511332993,0.9189578116202257,0.5289640103269638,-0.8486442574947501,2020,0.8549118706729466,0.5187732581605216,-0.8433914458128855,-0.5372996083468242,0,0,0,0,0,0,0,0,1,0
10138,17.5,11.2,19.9,11.4,12.64,11.6,0.0,3.6,27.0,83.0,2.28,2678,898,-0.2012985200886522,0.9795299412524962,0.5145554000286288,-0.857457136130651,2020,0.8549118706729466,0.5187732581605216,-0.8433914458128855,-0.5372996083468242,0,0,0,0,0,0,0,0,1,0
10139,17.7,9.1,19.4,8.5,12.47,9.0,0.0,3.9,29.5,131.0,2.24,2678,899,2.475922546353431e-18,1.0,0.5,-0.8660254037844386,2020,0.8549118706729466,0.5187732581605216,-0.8433914458128855,-0.5372996083468242,0,0,0,0,0,0,0,0,1,0
